Owner,Repo Name,Filename,Commit Message
microsoft,qsharp-compiler,src/QsCompiler/Tests.Compiler/QirTests.fs,Fix QIR codegen for repeat loop with array variable (#1587)
microsoft,qsharp-compiler,src/QsCompiler/Tests.Compiler/TestCases/QirTests/RepeatArray.ll,Fix QIR codegen for repeat loop with array variable (#1587)
microsoft,qsharp-compiler,src/QsCompiler/Tests.Compiler/TestCases/QirTests/RepeatArray.qs,Fix QIR codegen for repeat loop with array variable (#1587)
microsoft,qsharp-compiler,src/QsCompiler/Tests.Compiler/Tests.Compiler.fsproj,Fix QIR codegen for repeat loop with array variable (#1587)
microsoft,qsharp-compiler,src/QsCompiler/TestTargets/Simulation/Example/Example.csproj,"Add `BigInt` string interpolation test (#1585)

* Adding BigInt string interpolation execution test

This adds an execution test that makes use of `BigInt` in string interpolation. Resolves a remaining ""todo"" in the test code.

* Use beta package to get BigInt fix"
microsoft,qsharp-compiler,src/QsCompiler/TestTargets/Simulation/Target/Simulation.csproj,"Add `BigInt` string interpolation test (#1585)

* Adding BigInt string interpolation execution test

This adds an execution test that makes use of `BigInt` in string interpolation. Resolves a remaining ""todo"" in the test code.

* Use beta package to get BigInt fix"
microsoft,qsharp-compiler,src/QsCompiler/Tests.Compiler/Tests.Compiler.fsproj,"Add `BigInt` string interpolation test (#1585)

* Adding BigInt string interpolation execution test

This adds an execution test that makes use of `BigInt` in string interpolation. Resolves a remaining ""todo"" in the test code.

* Use beta package to get BigInt fix"
qiskit-community,qiskit-community-tutorials,hello_world/string_comparison.ipynb,"Merge pull request #119 from mrvee-qC-bee/master

Fix issue with circuit inverse"
qiskit-community,qiskit-community-tutorials,hello_world/string_comparison.ipynb,"Fix issue with circuit inverse

Update code with workaround for circuit inverse for the particular implementation"
qiskit-community,qiskit-machine-learning,.pylintdict,"Integrated quantum bayesian inference  (#717)

* Added quantum Bayesian inference

* Allowed inference with no evidence

* Passed inference test

* Passed inference test

* Works with AmplitudeProblem algorithm

* Run GroverOperator until it matches all evidence

* Quantum rejection sampling with GroverOperator

* Quantum Bayesian inference

* Started QBayesian tutorial

* QBayesian tutorial + debugging order in inference()

* Add best_qc and docs

* Added Pachinko in Tut as Bayesian network

* Bug in Pachinko game

* Add Burglary Earthquake Example

* Bug with 13 tut jupyter file

* Bug fix with 13 tut jupyter file

* Bug fix example step 5 tut 13

* Reversed index for quantum circuit variables

* Fixed QBayesian classical qubit order for query variables

* Prepared release

* Made trivial test less strict

* Fixed format errors

* Updated pylint

* Included types for dict and set for format

* Fixed spelling error from an unchanged file

* Fixed tutorial and code based on feedback

* Fixed format

* Removed shots

* Fixed format

* Adjusted format for documentation + added format result

* Added test if converged for tutorial

* Revert commit on tutorial 07

* Embedded tutorial images

* Fixed release note format

* Added images and removed base64 for images

* Added images and removed base64 for images

* Fixed documentation QBayesian

* Added Copyright 2024

* Update qiskit_machine_learning/algorithms/__init__.py

* Update releasenotes/notes/add-quantum-bayesian-inference-92c6025432d9b7e0.yaml

Co-authored-by: Steve Wood <40241007+woodsp-ibm@users.noreply.github.com>

* Update releasenotes/notes/add-quantum-bayesian-inference-92c6025432d9b7e0.yaml

Co-authored-by: Steve Wood <40241007+woodsp-ibm@users.noreply.github.com>

* Update qiskit_machine_learning/algorithms/inference/qbayesian.py

Co-authored-by: Declan Millar <declan.millar@ibm.com>

* Added tests for getter and setter

* Rerun notebook for |: 'ABCMeta' and 'NoneType'

* Added default sampler parameter

* Fixed format error release note

* Removed mutable object as a default parameter

* Fixed TypeError

---------

Co-authored-by: Peter R闂傚倸鍊搁崐椋庣矆娓氣偓楠炴牠鎮砮r <peter.roeseler@gmail.com>
Co-authored-by: Anton Dekusar <62334182+adekusar-drl@users.noreply.github.com>
Co-authored-by: Steve Wood <40241007+woodsp-ibm@users.noreply.github.com>
Co-authored-by: M. Emre Sahin <40424147+OkuyanBoga@users.noreply.github.com>
Co-authored-by: Edoardo Altamura <38359901+edoaltamura@users.noreply.github.com>
Co-authored-by: Declan Millar <declan.millar@ibm.com>"
qiskit-community,qiskit-machine-learning,qiskit_machine_learning/algorithms/inference/__init__.py,"Integrated quantum bayesian inference  (#717)

* Added quantum Bayesian inference

* Allowed inference with no evidence

* Passed inference test

* Passed inference test

* Works with AmplitudeProblem algorithm

* Run GroverOperator until it matches all evidence

* Quantum rejection sampling with GroverOperator

* Quantum Bayesian inference

* Started QBayesian tutorial

* QBayesian tutorial + debugging order in inference()

* Add best_qc and docs

* Added Pachinko in Tut as Bayesian network

* Bug in Pachinko game

* Add Burglary Earthquake Example

* Bug with 13 tut jupyter file

* Bug fix with 13 tut jupyter file

* Bug fix example step 5 tut 13

* Reversed index for quantum circuit variables

* Fixed QBayesian classical qubit order for query variables

* Prepared release

* Made trivial test less strict

* Fixed format errors

* Updated pylint

* Included types for dict and set for format

* Fixed spelling error from an unchanged file

* Fixed tutorial and code based on feedback

* Fixed format

* Removed shots

* Fixed format

* Adjusted format for documentation + added format result

* Added test if converged for tutorial

* Revert commit on tutorial 07

* Embedded tutorial images

* Fixed release note format

* Added images and removed base64 for images

* Added images and removed base64 for images

* Fixed documentation QBayesian

* Added Copyright 2024

* Update qiskit_machine_learning/algorithms/__init__.py

* Update releasenotes/notes/add-quantum-bayesian-inference-92c6025432d9b7e0.yaml

Co-authored-by: Steve Wood <40241007+woodsp-ibm@users.noreply.github.com>

* Update releasenotes/notes/add-quantum-bayesian-inference-92c6025432d9b7e0.yaml

Co-authored-by: Steve Wood <40241007+woodsp-ibm@users.noreply.github.com>

* Update qiskit_machine_learning/algorithms/inference/qbayesian.py

Co-authored-by: Declan Millar <declan.millar@ibm.com>

* Added tests for getter and setter

* Rerun notebook for |: 'ABCMeta' and 'NoneType'

* Added default sampler parameter

* Fixed format error release note

* Removed mutable object as a default parameter

* Fixed TypeError

---------

Co-authored-by: Peter R闂傚倸鍊搁崐椋庣矆娓氣偓楠炴牠鎮砮r <peter.roeseler@gmail.com>
Co-authored-by: Anton Dekusar <62334182+adekusar-drl@users.noreply.github.com>
Co-authored-by: Steve Wood <40241007+woodsp-ibm@users.noreply.github.com>
Co-authored-by: M. Emre Sahin <40424147+OkuyanBoga@users.noreply.github.com>
Co-authored-by: Edoardo Altamura <38359901+edoaltamura@users.noreply.github.com>
Co-authored-by: Declan Millar <declan.millar@ibm.com>"
qiskit-community,qiskit-machine-learning,qiskit_machine_learning/algorithms/inference/qbayesian.py,"Integrated quantum bayesian inference  (#717)

* Added quantum Bayesian inference

* Allowed inference with no evidence

* Passed inference test

* Passed inference test

* Works with AmplitudeProblem algorithm

* Run GroverOperator until it matches all evidence

* Quantum rejection sampling with GroverOperator

* Quantum Bayesian inference

* Started QBayesian tutorial

* QBayesian tutorial + debugging order in inference()

* Add best_qc and docs

* Added Pachinko in Tut as Bayesian network

* Bug in Pachinko game

* Add Burglary Earthquake Example

* Bug with 13 tut jupyter file

* Bug fix with 13 tut jupyter file

* Bug fix example step 5 tut 13

* Reversed index for quantum circuit variables

* Fixed QBayesian classical qubit order for query variables

* Prepared release

* Made trivial test less strict

* Fixed format errors

* Updated pylint

* Included types for dict and set for format

* Fixed spelling error from an unchanged file

* Fixed tutorial and code based on feedback

* Fixed format

* Removed shots

* Fixed format

* Adjusted format for documentation + added format result

* Added test if converged for tutorial

* Revert commit on tutorial 07

* Embedded tutorial images

* Fixed release note format

* Added images and removed base64 for images

* Added images and removed base64 for images

* Fixed documentation QBayesian

* Added Copyright 2024

* Update qiskit_machine_learning/algorithms/__init__.py

* Update releasenotes/notes/add-quantum-bayesian-inference-92c6025432d9b7e0.yaml

Co-authored-by: Steve Wood <40241007+woodsp-ibm@users.noreply.github.com>

* Update releasenotes/notes/add-quantum-bayesian-inference-92c6025432d9b7e0.yaml

Co-authored-by: Steve Wood <40241007+woodsp-ibm@users.noreply.github.com>

* Update qiskit_machine_learning/algorithms/inference/qbayesian.py

Co-authored-by: Declan Millar <declan.millar@ibm.com>

* Added tests for getter and setter

* Rerun notebook for |: 'ABCMeta' and 'NoneType'

* Added default sampler parameter

* Fixed format error release note

* Removed mutable object as a default parameter

* Fixed TypeError

---------

Co-authored-by: Peter R闂傚倸鍊搁崐椋庣矆娓氣偓楠炴牠鎮砮r <peter.roeseler@gmail.com>
Co-authored-by: Anton Dekusar <62334182+adekusar-drl@users.noreply.github.com>
Co-authored-by: Steve Wood <40241007+woodsp-ibm@users.noreply.github.com>
Co-authored-by: M. Emre Sahin <40424147+OkuyanBoga@users.noreply.github.com>
Co-authored-by: Edoardo Altamura <38359901+edoaltamura@users.noreply.github.com>
Co-authored-by: Declan Millar <declan.millar@ibm.com>"
qiskit-community,qiskit-machine-learning,releasenotes/notes/add-quantum-bayesian-inference-92c6025432d9b7e0.yaml,"Integrated quantum bayesian inference  (#717)

* Added quantum Bayesian inference

* Allowed inference with no evidence

* Passed inference test

* Passed inference test

* Works with AmplitudeProblem algorithm

* Run GroverOperator until it matches all evidence

* Quantum rejection sampling with GroverOperator

* Quantum Bayesian inference

* Started QBayesian tutorial

* QBayesian tutorial + debugging order in inference()

* Add best_qc and docs

* Added Pachinko in Tut as Bayesian network

* Bug in Pachinko game

* Add Burglary Earthquake Example

* Bug with 13 tut jupyter file

* Bug fix with 13 tut jupyter file

* Bug fix example step 5 tut 13

* Reversed index for quantum circuit variables

* Fixed QBayesian classical qubit order for query variables

* Prepared release

* Made trivial test less strict

* Fixed format errors

* Updated pylint

* Included types for dict and set for format

* Fixed spelling error from an unchanged file

* Fixed tutorial and code based on feedback

* Fixed format

* Removed shots

* Fixed format

* Adjusted format for documentation + added format result

* Added test if converged for tutorial

* Revert commit on tutorial 07

* Embedded tutorial images

* Fixed release note format

* Added images and removed base64 for images

* Added images and removed base64 for images

* Fixed documentation QBayesian

* Added Copyright 2024

* Update qiskit_machine_learning/algorithms/__init__.py

* Update releasenotes/notes/add-quantum-bayesian-inference-92c6025432d9b7e0.yaml

Co-authored-by: Steve Wood <40241007+woodsp-ibm@users.noreply.github.com>

* Update releasenotes/notes/add-quantum-bayesian-inference-92c6025432d9b7e0.yaml

Co-authored-by: Steve Wood <40241007+woodsp-ibm@users.noreply.github.com>

* Update qiskit_machine_learning/algorithms/inference/qbayesian.py

Co-authored-by: Declan Millar <declan.millar@ibm.com>

* Added tests for getter and setter

* Rerun notebook for |: 'ABCMeta' and 'NoneType'

* Added default sampler parameter

* Fixed format error release note

* Removed mutable object as a default parameter

* Fixed TypeError

---------

Co-authored-by: Peter R闂傚倸鍊搁崐椋庣矆娓氣偓楠炴牠鎮砮r <peter.roeseler@gmail.com>
Co-authored-by: Anton Dekusar <62334182+adekusar-drl@users.noreply.github.com>
Co-authored-by: Steve Wood <40241007+woodsp-ibm@users.noreply.github.com>
Co-authored-by: M. Emre Sahin <40424147+OkuyanBoga@users.noreply.github.com>
Co-authored-by: Edoardo Altamura <38359901+edoaltamura@users.noreply.github.com>
Co-authored-by: Declan Millar <declan.millar@ibm.com>"
qiskit-community,qiskit-machine-learning,releasenotes/notes/fix-fid_statevector_kernel-pickling-b7fa2b13a15ec9c6.yaml,"Integrated quantum bayesian inference  (#717)

* Added quantum Bayesian inference

* Allowed inference with no evidence

* Passed inference test

* Passed inference test

* Works with AmplitudeProblem algorithm

* Run GroverOperator until it matches all evidence

* Quantum rejection sampling with GroverOperator

* Quantum Bayesian inference

* Started QBayesian tutorial

* QBayesian tutorial + debugging order in inference()

* Add best_qc and docs

* Added Pachinko in Tut as Bayesian network

* Bug in Pachinko game

* Add Burglary Earthquake Example

* Bug with 13 tut jupyter file

* Bug fix with 13 tut jupyter file

* Bug fix example step 5 tut 13

* Reversed index for quantum circuit variables

* Fixed QBayesian classical qubit order for query variables

* Prepared release

* Made trivial test less strict

* Fixed format errors

* Updated pylint

* Included types for dict and set for format

* Fixed spelling error from an unchanged file

* Fixed tutorial and code based on feedback

* Fixed format

* Removed shots

* Fixed format

* Adjusted format for documentation + added format result

* Added test if converged for tutorial

* Revert commit on tutorial 07

* Embedded tutorial images

* Fixed release note format

* Added images and removed base64 for images

* Added images and removed base64 for images

* Fixed documentation QBayesian

* Added Copyright 2024

* Update qiskit_machine_learning/algorithms/__init__.py

* Update releasenotes/notes/add-quantum-bayesian-inference-92c6025432d9b7e0.yaml

Co-authored-by: Steve Wood <40241007+woodsp-ibm@users.noreply.github.com>

* Update releasenotes/notes/add-quantum-bayesian-inference-92c6025432d9b7e0.yaml

Co-authored-by: Steve Wood <40241007+woodsp-ibm@users.noreply.github.com>

* Update qiskit_machine_learning/algorithms/inference/qbayesian.py

Co-authored-by: Declan Millar <declan.millar@ibm.com>

* Added tests for getter and setter

* Rerun notebook for |: 'ABCMeta' and 'NoneType'

* Added default sampler parameter

* Fixed format error release note

* Removed mutable object as a default parameter

* Fixed TypeError

---------

Co-authored-by: Peter R闂傚倸鍊搁崐椋庣矆娓氣偓楠炴牠鎮砮r <peter.roeseler@gmail.com>
Co-authored-by: Anton Dekusar <62334182+adekusar-drl@users.noreply.github.com>
Co-authored-by: Steve Wood <40241007+woodsp-ibm@users.noreply.github.com>
Co-authored-by: M. Emre Sahin <40424147+OkuyanBoga@users.noreply.github.com>
Co-authored-by: Edoardo Altamura <38359901+edoaltamura@users.noreply.github.com>
Co-authored-by: Declan Millar <declan.millar@ibm.com>"
qiskit-community,qiskit-machine-learning,test/algorithms/inference/test_qbayesian.py,"Integrated quantum bayesian inference  (#717)

* Added quantum Bayesian inference

* Allowed inference with no evidence

* Passed inference test

* Passed inference test

* Works with AmplitudeProblem algorithm

* Run GroverOperator until it matches all evidence

* Quantum rejection sampling with GroverOperator

* Quantum Bayesian inference

* Started QBayesian tutorial

* QBayesian tutorial + debugging order in inference()

* Add best_qc and docs

* Added Pachinko in Tut as Bayesian network

* Bug in Pachinko game

* Add Burglary Earthquake Example

* Bug with 13 tut jupyter file

* Bug fix with 13 tut jupyter file

* Bug fix example step 5 tut 13

* Reversed index for quantum circuit variables

* Fixed QBayesian classical qubit order for query variables

* Prepared release

* Made trivial test less strict

* Fixed format errors

* Updated pylint

* Included types for dict and set for format

* Fixed spelling error from an unchanged file

* Fixed tutorial and code based on feedback

* Fixed format

* Removed shots

* Fixed format

* Adjusted format for documentation + added format result

* Added test if converged for tutorial

* Revert commit on tutorial 07

* Embedded tutorial images

* Fixed release note format

* Added images and removed base64 for images

* Added images and removed base64 for images

* Fixed documentation QBayesian

* Added Copyright 2024

* Update qiskit_machine_learning/algorithms/__init__.py

* Update releasenotes/notes/add-quantum-bayesian-inference-92c6025432d9b7e0.yaml

Co-authored-by: Steve Wood <40241007+woodsp-ibm@users.noreply.github.com>

* Update releasenotes/notes/add-quantum-bayesian-inference-92c6025432d9b7e0.yaml

Co-authored-by: Steve Wood <40241007+woodsp-ibm@users.noreply.github.com>

* Update qiskit_machine_learning/algorithms/inference/qbayesian.py

Co-authored-by: Declan Millar <declan.millar@ibm.com>

* Added tests for getter and setter

* Rerun notebook for |: 'ABCMeta' and 'NoneType'

* Added default sampler parameter

* Fixed format error release note

* Removed mutable object as a default parameter

* Fixed TypeError

---------

Co-authored-by: Peter R闂傚倸鍊搁崐椋庣矆娓氣偓楠炴牠鎮砮r <peter.roeseler@gmail.com>
Co-authored-by: Anton Dekusar <62334182+adekusar-drl@users.noreply.github.com>
Co-authored-by: Steve Wood <40241007+woodsp-ibm@users.noreply.github.com>
Co-authored-by: M. Emre Sahin <40424147+OkuyanBoga@users.noreply.github.com>
Co-authored-by: Edoardo Altamura <38359901+edoaltamura@users.noreply.github.com>
Co-authored-by: Declan Millar <declan.millar@ibm.com>"
qiskit-community,qiskit-machine-learning,releasenotes/notes/fix-fid_statevector_kernel-pickling-b7fa2b13a15ec9c6.yaml,"Bug/607 fidelity statevector kernel cannot be pickled (#778)

* Made fidelity_statevector_kernel picklable

Added a new param to store cache size and a custom __getstate__  and __setstate__ to handle removing and re-initliasing the lru cache during pickle/unpickling respectively.

* updated notes

* name changes

* spell corrections

* Updated description

* Added unittest for pickling

* Spelling changes

* Making error messages clearer

* Spelling -_-

* Update releasenotes/notes/fix-fid_statevector_kernel-pickling-b7fa2b13a15ec9c6.yaml

Co-authored-by: Declan Millar <declan.millar@ibm.com>

* Update .gitignore

Co-authored-by: Declan Millar <declan.millar@ibm.com>

* Update test/kernels/test_fidelity_statevector_kernel.py

Co-authored-by: Declan Millar <declan.millar@ibm.com>

* Update qiskit_machine_learning/kernels/fidelity_statevector_kernel.py

Co-authored-by: Declan Millar <declan.millar@ibm.com>

* Update test/kernels/test_fidelity_statevector_kernel.py

Co-authored-by: Declan Millar <declan.millar@ibm.com>

* Update qiskit_machine_learning/kernels/fidelity_statevector_kernel.py

Co-authored-by: Declan Millar <declan.millar@ibm.com>

* Added Any class

---------

Co-authored-by: M. Emre Sahin <40424147+OkuyanBoga@users.noreply.github.com>
Co-authored-by: Declan Millar <declan.millar@ibm.com>
Co-authored-by: Anton Dekusar <62334182+adekusar-drl@users.noreply.github.com>"
qiskit-community,qiskit-machine-learning,qiskit_machine_learning/kernels/algorithms/quantum_kernel_trainer.py,"Added max_circuits_per_job and removed deepcopy dependency of the quantum kernel trainer fixing #701 and #600 (#772)

* Added an option for num_circuits per job for kernels to fix #701

* Updated documentation and format the style.

* Removed deepcopy dependency in quantum_kernel_trainer.py

* Added release notes

* quick fix for spell test

* Added unit tests for max_circuits_per_job

* Update fix-701-max_circuits_per_job-and-600-deepcopy-dependency-e6eda2e5b986c1be.yaml

Small release note bugfix

* Update fix-701-max_circuits_per_job-and-600-deepcopy-dependency-e6eda2e5b986c1be.yaml

* Minor modifications for the unit test

* Removed copy of TrainableKernel

---------

Co-authored-by: oscar-wallis <oscar.wallis@outlook.com>"
qiskit-community,qiskit-machine-learning,releasenotes/notes/fix-701-max_circuits_per_job-and-600-deepcopy-dependency-e6eda2e5b986c1be.yaml,"Added max_circuits_per_job and removed deepcopy dependency of the quantum kernel trainer fixing #701 and #600 (#772)

* Added an option for num_circuits per job for kernels to fix #701

* Updated documentation and format the style.

* Removed deepcopy dependency in quantum_kernel_trainer.py

* Added release notes

* quick fix for spell test

* Added unit tests for max_circuits_per_job

* Update fix-701-max_circuits_per_job-and-600-deepcopy-dependency-e6eda2e5b986c1be.yaml

Small release note bugfix

* Update fix-701-max_circuits_per_job-and-600-deepcopy-dependency-e6eda2e5b986c1be.yaml

* Minor modifications for the unit test

* Removed copy of TrainableKernel

---------

Co-authored-by: oscar-wallis <oscar.wallis@outlook.com>"
qiskit-community,qiskit-machine-learning,docs/tutorials/01_neural_networks.ipynb,Fix tutorials to work with Qiskit 1.0 (#769)
qiskit-community,qiskit-machine-learning,docs/tutorials/02a_training_a_quantum_model_on_a_real_dataset.ipynb,Fix tutorials to work with Qiskit 1.0 (#769)
qiskit-community,qiskit-machine-learning,docs/tutorials/05_torch_connector.ipynb,Fix tutorials to work with Qiskit 1.0 (#769)
qiskit-community,qiskit-machine-learning,docs/tutorials/09_saving_and_loading_models.ipynb,Fix tutorials to work with Qiskit 1.0 (#769)
qiskit-community,qiskit-machine-learning,docs/migration/01_migration_guide_0.5.rst,"Remove most qiskit.org links (#763)

* Remove most qiskit.org links

* Fix copyright"
qiskit-community,qiskit-machine-learning,docs/tutorials/11_qcnn_initial_point.json,"Fix QNN for input and weights ordering (#728)

* Fix QNN for input and weights ordering

* Black

* Lint

* Update QCNN tutorial

* Add reno

* Fix draw style per #725

---------

Co-authored-by: mergify[bot] <37929162+mergify[bot]@users.noreply.github.com>"
qiskit-community,qiskit-machine-learning,qiskit_machine_learning/neural_networks/estimator_qnn.py,"Fix QNN for input and weights ordering (#728)

* Fix QNN for input and weights ordering

* Black

* Lint

* Update QCNN tutorial

* Add reno

* Fix draw style per #725

---------

Co-authored-by: mergify[bot] <37929162+mergify[bot]@users.noreply.github.com>"
qiskit-community,qiskit-machine-learning,qiskit_machine_learning/neural_networks/neural_network.py,"Fix QNN for input and weights ordering (#728)

* Fix QNN for input and weights ordering

* Black

* Lint

* Update QCNN tutorial

* Add reno

* Fix draw style per #725

---------

Co-authored-by: mergify[bot] <37929162+mergify[bot]@users.noreply.github.com>"
qiskit-community,qiskit-machine-learning,qiskit_machine_learning/neural_networks/sampler_qnn.py,"Fix QNN for input and weights ordering (#728)

* Fix QNN for input and weights ordering

* Black

* Lint

* Update QCNN tutorial

* Add reno

* Fix draw style per #725

---------

Co-authored-by: mergify[bot] <37929162+mergify[bot]@users.noreply.github.com>"
qiskit-community,qiskit-machine-learning,releasenotes/notes/fix_qnn_binding_order-74caef8a49ecffe5.yaml,"Fix QNN for input and weights ordering (#728)

* Fix QNN for input and weights ordering

* Black

* Lint

* Update QCNN tutorial

* Add reno

* Fix draw style per #725

---------

Co-authored-by: mergify[bot] <37929162+mergify[bot]@users.noreply.github.com>"
qiskit-community,qiskit-machine-learning,test/neural_networks/test_estimator_qnn.py,"Fix QNN for input and weights ordering (#728)

* Fix QNN for input and weights ordering

* Black

* Lint

* Update QCNN tutorial

* Add reno

* Fix draw style per #725

---------

Co-authored-by: mergify[bot] <37929162+mergify[bot]@users.noreply.github.com>"
bloomberg,quantum,quantum/quantum_task_queue.h,"Fix PR comments

* Pass TaskType to the handler
* Add TaskType::All value
* Transform TaskStateConfiguration to class

Signed-off-by: Aleksandr Dontsov <adontsov1@bloomberg.net>"
microsoft,QuantumLibraries,Chemistry/src/DataModel/OrbitalIntegral/OrbitalIntegralExtensions.cs,"Broombridge 0.3 work (#682)

* Started work on updating to BB 0.3.

* Added v0.3 support to qdk-chem convert.

* --from 闂 --format

* Add --flatten option.

* Update magic.

* Temporarily disable test not compatible with 0.3.

* Update test to bb 0.3, remove test made irrelevant by serialization refactor.

* Disable test for loading old version.

* Use trivial symmetry for orbital 闂 fermion transform.

* Fix fourfold symmetry bugs

* Add unit test

* Update datamodel tests for v0.3

* Addressed feedback

---------

Co-authored-by: Christopher Granade <cgranade@cgranade.com>
Co-authored-by: Cassandra Granade <chgranad@microsoft.com>
Co-authored-by: Guang Hao Low <guanghaolow@gmail.com>
Co-authored-by: Dmitry Vasilevsky <dmitryv@microsoft.com>"
microsoft,QuantumLibraries,Chemistry/src/DataModel/Serialization/Broombridge/BroombridgeDataStructurev0.1.cs,"Broombridge 0.3 work (#682)

* Started work on updating to BB 0.3.

* Added v0.3 support to qdk-chem convert.

* --from 闂 --format

* Add --flatten option.

* Update magic.

* Temporarily disable test not compatible with 0.3.

* Update test to bb 0.3, remove test made irrelevant by serialization refactor.

* Disable test for loading old version.

* Use trivial symmetry for orbital 闂 fermion transform.

* Fix fourfold symmetry bugs

* Add unit test

* Update datamodel tests for v0.3

* Addressed feedback

---------

Co-authored-by: Christopher Granade <cgranade@cgranade.com>
Co-authored-by: Cassandra Granade <chgranad@microsoft.com>
Co-authored-by: Guang Hao Low <guanghaolow@gmail.com>
Co-authored-by: Dmitry Vasilevsky <dmitryv@microsoft.com>"
microsoft,QuantumLibraries,Chemistry/src/DataModel/Serialization/Broombridge/BroombridgeDataStructurev0.3.cs,"Broombridge 0.3 work (#682)

* Started work on updating to BB 0.3.

* Added v0.3 support to qdk-chem convert.

* --from 闂 --format

* Add --flatten option.

* Update magic.

* Temporarily disable test not compatible with 0.3.

* Update test to bb 0.3, remove test made irrelevant by serialization refactor.

* Disable test for loading old version.

* Use trivial symmetry for orbital 闂 fermion transform.

* Fix fourfold symmetry bugs

* Add unit test

* Update datamodel tests for v0.3

* Addressed feedback

---------

Co-authored-by: Christopher Granade <cgranade@cgranade.com>
Co-authored-by: Cassandra Granade <chgranad@microsoft.com>
Co-authored-by: Guang Hao Low <guanghaolow@gmail.com>
Co-authored-by: Dmitry Vasilevsky <dmitryv@microsoft.com>"
microsoft,QuantumLibraries,Chemistry/src/Tools/ExportJW.cs,"Broombridge 0.3 work (#682)

* Started work on updating to BB 0.3.

* Added v0.3 support to qdk-chem convert.

* --from 闂 --format

* Add --flatten option.

* Update magic.

* Temporarily disable test not compatible with 0.3.

* Update test to bb 0.3, remove test made irrelevant by serialization refactor.

* Disable test for loading old version.

* Use trivial symmetry for orbital 闂 fermion transform.

* Fix fourfold symmetry bugs

* Add unit test

* Update datamodel tests for v0.3

* Addressed feedback

---------

Co-authored-by: Christopher Granade <cgranade@cgranade.com>
Co-authored-by: Cassandra Granade <chgranad@microsoft.com>
Co-authored-by: Guang Hao Low <guanghaolow@gmail.com>
Co-authored-by: Dmitry Vasilevsky <dmitryv@microsoft.com>"
microsoft,QuantumLibraries,Chemistry/tests/DataModelTests/SerializationTests/LiQuiDTests.cs,"Broombridge 0.3 work (#682)

* Started work on updating to BB 0.3.

* Added v0.3 support to qdk-chem convert.

* --from 闂 --format

* Add --flatten option.

* Update magic.

* Temporarily disable test not compatible with 0.3.

* Update test to bb 0.3, remove test made irrelevant by serialization refactor.

* Disable test for loading old version.

* Use trivial symmetry for orbital 闂 fermion transform.

* Fix fourfold symmetry bugs

* Add unit test

* Update datamodel tests for v0.3

* Addressed feedback

---------

Co-authored-by: Christopher Granade <cgranade@cgranade.com>
Co-authored-by: Cassandra Granade <chgranad@microsoft.com>
Co-authored-by: Guang Hao Low <guanghaolow@gmail.com>
Co-authored-by: Dmitry Vasilevsky <dmitryv@microsoft.com>"
microsoft,QuantumLibraries,Standard/src/Preparation/Mixed.qs,doc fix: matrix multiplication order for PauliY (#650)
microsoft,QuantumLibraries,Chemistry/src/Runtime/Runtime.csproj,2022.10 Hotfix: Updated to 0.27.238334 (#643)
microsoft,QuantumLibraries,Chemistry/tests/ChemistryTests/QSharpTests.csproj,2022.10 Hotfix: Updated to 0.27.238334 (#643)
microsoft,QuantumLibraries,Chemistry/tests/SystemTests/SystemTests.csproj,2022.10 Hotfix: Updated to 0.27.238334 (#643)
microsoft,QuantumLibraries,MachineLearning/src/MachineLearning.csproj,2022.10 Hotfix: Updated to 0.27.238334 (#643)
microsoft,QuantumLibraries,MachineLearning/tests/MachineLearningTests.csproj,2022.10 Hotfix: Updated to 0.27.238334 (#643)
microsoft,QuantumLibraries,Numerics/src/Numerics.csproj,2022.10 Hotfix: Updated to 0.27.238334 (#643)
microsoft,QuantumLibraries,Numerics/tests/NumericsTests.csproj,2022.10 Hotfix: Updated to 0.27.238334 (#643)
microsoft,QuantumLibraries,Standard/src/Standard.csproj,2022.10 Hotfix: Updated to 0.27.238334 (#643)
microsoft,QuantumLibraries,Standard/tests/Standard.Tests.csproj,2022.10 Hotfix: Updated to 0.27.238334 (#643)
microsoft,QuantumLibraries,Visualization/src/Visualization.csproj,2022.10 Hotfix: Updated to 0.27.238334 (#643)
microsoft,QuantumLibraries,global.json,2022.10 Hotfix: Updated to 0.27.238334 (#643)
microsoft,QuantumLibraries,Standard/src/Synthesis/ControlledOnTruthTable.qs,"Fix broken links to CNOT (#641)

The links at https://learn.microsoft.com/en-us/qsharp/api/qsharp/microsoft.quantum.synthesis.applyxcontrolledontruthtable and https://learn.microsoft.com/en-us/qsharp/api/qsharp/microsoft.quantum.synthesis.applyxcontrolledontruthtablewithcleantarget are not recognized. I guess the capitalization in the @ link has to match the capitalization in the name exactly."
microsoft,QuantumLibraries,Standard/src/Preparation/Arbitrary.qs,"Fixes outdated example (#623)

Fixes https://github.com/microsoft/QuantumLibraries/issues/622"
microsoft,QuantumLibraries,Standard/src/Canon/Utils/ControlledOnBitString.qs,"Fix documentation (#615)

* Fix documentation

* Temporarily disable test not compatible with 0.3.

Co-authored-by: Cassandra Granade <chgranad@microsoft.com>
Co-authored-by: Mathias Soeken <mathias.soeken@microsoft.com>"
